No,date,Fa1,Fa2,Fa3,Fa5,Fa6,Fa7,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,FF,FF_pred
42126.0,20250424.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.4,0.0,0.0,4600.0,33.0,14.0,110.0,100.0,7.0,84.3974,82.948364
6387.0,20241019.0,0.15,0.3,0.55,2.85,0.15,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.287,68.81334
45445.0,20250606.0,0.05,0.05,0.9,3.0,0.0,1.5,2.0,14.6,5.0,0.517,0.0,0.0,6.0,0.33,0.0,0.0,0.0,0.0,4000.0,20.0,100.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,120.0,13.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,30.0,8.0,130.0,100.0,5.0,76.0156,77.91555
25280.0,20250103.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,13.0,0.11,11.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4000.0,30.0,10.0,150.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1373,67.38658
42168.0,20250424.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.232941176,6.0,0.077647059,3.0,0.019411765,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.4,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,84.046,82.96383
36914.0,20250319.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.066,8.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,11.0,100.0,100.0,6.0,82.1021,81.96471
44558.0,20250604.0,0.05,0.05,0.9,3.0,0.0,1.65,2.0,9.45,7.0,38.9,0.0,0.0,6.0,0.33,0.0,0.0,0.0,0.0,4000.0,20.0,100.0,10.0,1000.0,5.0,5500.0,30.0,10.0,150.0,110.0,15.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,30.0,8.0,130.0,100.0,5.0,60.8628,64.812515
39222.0,20250401.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,1.0,2.5,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,82.4799,81.96322
7356.0,20241024.0,0.05,0.2,0.75,2.8,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,10.0,150.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.392,79.14048
36917.0,20250319.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.066,8.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,31.0,10.0,100.0,100.0,7.0,81.0866,81.93032
3168.0,20240926.0,0.2,0.4,0.4,2.8,0.2,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,120.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.842,76.849144
41183.0,20250415.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,0.75,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5100.0,33.0,9.0,120.0,100.0,5.0,78.1765,81.91644
21984.0,20241222.0,0.05,0.16,0.79,2.9,0.1,1.73,1.0,2.0,2.0,7.5,0.0,0.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1723,69.3519
22600.0,20241224.0,0.05,0.16,0.79,2.9,0.1,1.73,1.0,2.3,2.0,7.0,0.0,0.0,11.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1922,68.664566
38449.0,20250327.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,2.0,1.5,11.0,4.5,0.0,0.0,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,81.9804,76.31043
26406.0,20250107.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,10.0,0.132,11.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,10.0,5000.0,35.0,9.0,200.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3859,75.070724
42770.0,20250418.0,0.05,0.05,0.9,3.0,0.0,1.5,2.0,12.7,0.0,0.0,0.0,0.0,7.0,0.33,0.0,0.0,0.0,0.0,3000.0,30.0,96.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,120.0,13.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,81.3223,80.78395
26445.0,20250107.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,10.0,0.132,11.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,12.0,5600.0,35.0,12.0,170.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7527,76.721535
38012.0,20250325.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,5000.0,30.0,11.0,100.0,100.0,7.0,76.6647,77.95755
36249.0,20250314.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5150.0,34.0,14.0,115.0,105.0,6.0,81.6239,80.57173
39955.0,20250407.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5000.0,31.0,13.0,130.0,100.0,5.0,84.7375,83.15129
28337.0,20250217.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.8,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,4900.0,35.0,10.0,170.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.007,77.30681
19528.0,20241217.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,9.0,0.165,10.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1993,70.30302
38157.0,20250326.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.18,6.0,0.12,3.0,0.03,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,30.0,10.0,100.0,100.0,3.0,83.7112,83.20205
44377.0,20250603.0,0.05,0.05,0.9,3.0,0.0,1.6,2.0,15.0,8.0,2.0,0.0,0.0,5.0,0.33,0.0,0.0,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,5.0,5500.0,30.0,10.0,150.0,110.0,15.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,72.0242,72.28579
35752.0,20250311.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,35.0,10.0,160.0,110.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,79.8419,79.54151
27437.0,20250109.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,10.0,0.198,11.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,12.0,160.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7052,70.131714
42150.0,20250424.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.232941176,6.0,0.077647059,3.0,0.019411765,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,1.0,2.5,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,83.0503,82.45763
17635.0,20241210.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.36,0.0,0.0,0.0,0.0,13.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5244,71.58649
13975.0,20241203.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,10.0,0.0,0.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.608,77.03653
3874.0,20240927.0,0.01,0.34,0.65,2.74,0.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,115.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.629,63.30771
27974.0,20250113.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.2475,4.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,6.0,170.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3894,73.747215
48401.0,20250523.0,0.05,0.1,0.85,3.0,0.0,1.65,2.0,15.0,9.0,2.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,5.0,5500.0,30.0,15.0,150.0,110.0,15.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,6.0,70.0,100.0,5.0,80.4962,81.584724
17190.0,20241209.0,0.05,0.16,0.79,2.9,0.1,1.73,1.0,3.6,0.0,0.0,0.0,0.0,13.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1748,71.5831
40602.0,20250410.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,4.0,0.5,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.5,1.0,1.0,4900.0,30.0,8.0,130.0,100.0,5.0,84.2622,83.30891
42183.0,20250425.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,12.0,2.0,1.0,2.5,0.0,0.0,5000.0,31.0,10.0,120.0,100.0,5.0,81.3497,82.03435
24077.0,20241230.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,13.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0842,71.36389
1374.0,20240914.0,0.2,0.2,0.6,2.9,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,110.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.332,66.20912
10312.0,20241125.0,0.05,0.2,0.75,2.8,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.635,79.03654
32894.0,20250312.0,0.06,0.1,0.84,3.0,0.0,1.65,2.0,10.0,5.0,0.5,0.0,0.0,10.0,0.198,1.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,980.0,7.0,4927.0,29.0,11.0,177.0,110.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1781,76.99129
36177.0,20250313.0,0.05,0.15,0.8,3.0,0.0,1.53,2.0,10.0,5.0,0.5,0.0,0.0,10.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,8.0,5312.0,27.0,11.0,262.0,100.0,13.0,9.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,25.0,8.0,100.0,100.0,3.0,66.2775,69.1721
11080.0,20241126.0,0.1,0.2,0.7,2.75,0.25,1.38,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,10.0,5000.0,30.0,8.0,160.0,105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.171,80.433266
40886.0,20250411.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,0.5,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.5,1.0,2.0,5000.0,33.0,9.0,120.0,100.0,5.0,83.7808,83.2746
36090.0,20250313.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,35.0,10.0,160.0,110.0,25.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,30.0,10.0,100.0,90.0,5.0,82.3669,80.57787
21139.0,20241221.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,7.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7245,74.309395
26903.0,20250108.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,10.0,0.165,11.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,8.0,160.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7981,72.91524
28664.0,20250218.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.9,0.0,0.0,10.0,0.198,11.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,12.0,4900.0,30.0,6.0,180.0,105.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8622,71.25316
42382.0,20250425.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,1.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,12.0,2.0,1.0,2.5,0.0,0.0,5000.0,30.0,11.0,100.0,100.0,7.0,82.3321,82.38151
37372.0,20250321.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.165,6.0,0.055,2.0,0.11,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,30.0,12.0,100.0,100.0,5.0,79.9706,81.15399
18226.0,20241211.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,9.0,0.0,0.0,0.0,0.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9595,73.685814
36805.0,20250318.0,0.05,0.095,0.855,3.0,0.0,1.63,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,200.0,110.0,25.0,9.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,14.0,120.0,100.0,5.0,80.8914,80.62647
46484.0,20250306.0,0.05,0.08,0.87,3.0,0.0,1.73,2.0,14.6,5.0,0.512,0.0,0.0,7.0,0.132,11.0,0.198,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5514,79.212456
44412.0,20250603.0,0.05,0.05,0.9,3.0,0.0,1.6,2.0,15.0,8.0,2.0,0.0,0.0,11.0,0.33,0.0,0.0,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,5.0,5500.0,30.0,10.0,150.0,110.0,15.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,71.1005,74.53428
17666.0,20241210.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,1.44,0.0,0.0,0.0,0.0,13.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0649,69.0921
5987.0,20241019.0,0.15,0.3,0.55,2.85,0.15,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,15.0,120.0,110.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.474,71.06663
25882.0,20250106.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,9.0,0.0825,11.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,15.0,5000.0,30.0,7.0,230.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5776,74.99078
7336.0,20241024.0,0.05,0.2,0.75,2.8,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.686,80.25308
34635.0,20250120.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.2475,4.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,15.0,200.0,100.0,20.0,9.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,30.0,7.0,120.0,100.0,3.0,77.8564,77.46277
20988.0,20241220.0,0.05,0.1,0.85,3.0,0.0,1.73,1.0,1.8,4.0,0.5,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9514,66.63759
41791.0,20250423.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,2.0,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,81.6363,82.844795
7148.0,20241024.0,0.15,0.15,0.7,2.85,0.15,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.445,78.98833
48749.0,20250530.0,0.05,0.1,0.85,3.0,0.0,1.65,2.0,15.0,8.0,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,5.0,5500.0,30.0,15.0,150.0,110.0,15.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,6.0,70.0,100.0,5.0,83.7195,82.788605
26665.0,20250107.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,13.0,0.198,11.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,12.0,5700.0,30.0,7.0,230.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3615,76.50054
37530.0,20250321.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.165,6.0,0.11,6.0,0.055,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,30.0,12.0,100.0,100.0,5.0,84.1929,82.63407
932.0,20240913.0,0.2,0.8,0.0,2.95,0.05,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,15.0,4500.0,35.0,15.0,150.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.452,75.39095
45386.0,20250606.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,8.0,0.33,0.0,0.0,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,120.0,13.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,8.0,130.0,110.0,3.0,76.6392,78.3771
23931.0,20241230.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,10.0,0.132,11.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0857,73.55744
