No,date,rank,Formula PVK,Concentration PVK,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,PCE,FF,Voc,Jsc,Product,Channel,From,upload_time
3688,20240927,10,Cs0.15MA0.25FA0.60PbI2.70Br0.30,1.5,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,20,,,,,,,,,,,,,,,14.657,72.761,1.0501,19.183,922,CH4,v0,
3712,20240927,10,Cs0.2MA0.3FA0.5PbI2.7Br0.3,1.55,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,20,,,,,,,,,,,,,,,12.887,65.206,1.0394,19.015,928,CH4,v0,
3713,20240927,10,Cs0.05MA0.1FA0.85PbI2.7Br0.3,1.36,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,20,,,,,,,,,,,,,,,11.112,64.43,1.1028,15.64,929,CH1,v0,
3759,20240927,10,Cs0.05MA0.12FA0.83PbI2.7Br0.3,1.73,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,20,,,,,,,,,,,,,,,11.923,65.265,0.99208,18.415,940,CH3,v0,
3782,20240927,10,Cs0.05MA0.15FA0.8PbI2.7Br0.3,1.7,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,20,,,,,,,,,,,,,,,13.578,71.424,0.98404,19.318,946,CH2,v0,
3821,20240927,10,Cs0.25MA0.5FA0.25PbI2.7Br0.3,1.5,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,115,20,,,,,,,,,,,,,,,11.173,63.176,1.0756,16.442,956,CH1,v0,
3848,20240927,10,Cs0.3MA0.16FA0.54PbI2.7Br0.3,1.48,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,120,40,,,,,,,,,,,,,,,15.953,80.864,1.0369,19.026,962,CH4,v0,
3874,20240927,10,Cs0.01MA0.34FA0.65PbI2.74Br0.26,1.64,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,115,30,,,,,,,,,,,,,,,11.724,60.629,1.0159,19.035,969,CH2,v0,
3897,20240927,10,Cs0.05MA0.12FA0.83PbI2.7Br0.3,1.35,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,13.678,72.379,1.0397,18.176,975,CH1,v0,
3948,20240927,10,Cs0.06MA0.14FA0.8PbI2.7Br0.3,1.9,,,,,,,,,,,,,,,,,1000,10,5000,25,15,120,115,30,,,,,,,,,,,,,,,13.688,71.905,1.0111,18.827,987,CH4,v0,
4000,20240927,10,Cs0.15MA0.16FA0.69PbI2.7Br0.3,1.6,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,13.797,72.062,1.0044,19.063,1000,CH4,v0,
4016,20240928,11,Cs0.07MA0.1FA0.83PbI2.65Br0.35,1.8,,,,,,,,,,,,,,,,,1100,10,6000,30,15,100,110,35,,,,,,,,,,,,,,,14.783,73.165,1.0076,20.054,1004,CH4,v0,
4021,20240928,11,Cs0.15MA0.1235FA0.7265PbI2.7Br0.3,1.6,,,,,,,,,,,,,,,,,1000,10,5000,35,10,100,110,25,,,,,,,,,,,,,,,14.205,70.752,1.0512,19.1,1006,CH1,v0,
4037,20240928,11,Cs0.2MA0.1235FA0.6765PbI2.7Br0.3,1.55,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,25,,,,,,,,,,,,,,,13.61,67.856,1.0447,19.2,1010,CH1,v0,
4060,20240928,11,Cs0.05MA0.07FA0.88PbI2.65Br0.35,1.37,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,25,,,,,,,,,,,,,,,10.586,63.97,0.99613,16.612,1015,CH4,v0,
4080,20240928,11,Cs0.05MA0.12FA0.83PbI2.65Br0.35,1.37,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,25,,,,,,,,,,,,,,,13.061,66.667,1.0499,18.66,1020,CH4,v0,
4090,20240928,11,Cs0.05MA0.15FA0.8PbI2.6Br0.4,1.35,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,25,,,,,,,,,,,,,,,14.747,71.605,1.05,19.615,1023,CH2,v0,
4108,20240928,11,Cs0.05MA0.1235FA0.8265PbI2.7Br0.3,1.73,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,110,20,,,,,,,,,,,,,,,15.853,75.16,1.0119,20.845,1027,CH4,v0,
4117,20240928,11,Cs0.15MA0.1235FA0.7265PbI2.7Br0.3,1.65,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,100,20,,,,,,,,,,,,,,,15.281,72.515,1.0716,19.666,1030,CH1,v0,
4133,20240928,11,Cs0.2MA0.1FA0.7PbI2.65Br0.35,1.85,,,,,,,,,,,,,,,,,1000,10,5000,28,12,150,100,20,,,,,,,,,,,,,,,14.063,67.589,1.0607,19.616,1034,CH1,v0,
4160,20240928,11,Cs0.25MA0.05FA0.7PbI2.6Br0.4,1.7,,,,,,,,,,,,,,,,,1000,10,5000,28,12,150,100,20,,,,,,,,,,,,,,,14.781,70.701,1.0866,19.241,1040,CH4,v0,
4172,20240928,11,Cs0.25MA0.4FA0.35PbI2.6Br0.4,1.45,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,115,15,,,,,,,,,,,,,,,13.795,70.781,1.0676,18.255,1043,CH4,v0,
4188,20240928,11,Cs0.08MA0.22FA0.70PbI2.70Br0.30,1.4,,,,,,,,,,,,,,,,,900,10,5000,30,10,100,100,30,,,,,,,,,,,,,,,13.29,69.683,1.025,18.607,1047,CH4,v0,
4206,20240928,11,Cs0.05MA0.18FA0.77PbI2.6Br0.4,1.68,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,15,,,,,,,,,,,,,,,14.111,70.564,1.0439,19.157,1052,CH2,v0,
4212,20240928,11,Cs0.09MA0.21FA0.70PbI2.70Br0.30,1.42,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,13.867,68.269,1.0493,19.358,1053,CH4,v0,
4254,20240928,11,Cs0.05MA0.12FA0.83PbI2.6Br0.4,1.4,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,13.706,72.147,1.0,18.996,1064,CH2,v0,
4264,20240928,11,Cs0.08MA0.15FA0.77PbI2.6Br0.4,1.85,,,,,,,,,,,,,,,,,1200,10,6000,30,15,100,110,30,,,,,,,,,,,,,,,13.678,69.189,1.0493,18.839,1066,CH4,v0,
4311,20240928,11,Cs0.25MA0.16FA0.59PbI2.6Br0.4,1.5,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,11.893,63.519,1.0581,17.695,1078,CH3,v0,
4326,20240929,12,Cs0.25MA0.25FA0.5PbI2.55Br0.45,1.38,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,35,,,,,,,,,,,,,,,11.305,67.472,0.96853,17.299,1082,CH2,v0,
4343,20240929,12,Cs0.05MA0.15FA0.8PbI2.55Br0.45,1.35,,,,,,,,,,,,,,,,,1000,10,4000,30,10,150,100,30,,,,,,,,,,,,,,,12.586,68.823,1.06,17.252,1086,CH3,v0,
4346,20240929,12,Cs0.08MA0.15FA0.77PbI2.55Br0.45,1.4,,,,,,,,,,,,,,,,,1000,10,4000,30,10,150,105,30,,,,,,,,,,,,,,,13.369,68.661,1.0483,18.573,1087,CH2,v0,
4356,20240929,12,Cs0.15MA0.15FA0.7PbI2.55Br0.45,1.38,,,,,,,,,,,,,,,,,1000,10,5000,28,12,120,100,30,,,,,,,,,,,,,,,14.087,70.552,1.0544,18.936,1089,CH4,v0,
4374,20240929,12,Cs0.12MA0.28FA0.60PbI2.60Br0.40,1.45,,,,,,,,,,,,,,,,,1100,10,5000,25,15,150,110,25,,,,,,,,,,,,,,,13.763,69.523,1.059,18.693,1094,CH2,v0,
4390,20240929,12,Cs0.10MA0.20FA0.70PbI2.60Br0.40,1.38,,,,,,,,,,,,,,,,,950,10,5000,30,10,110,105,20,,,,,,,,,,,,,,,14.181,69.386,1.0619,19.247,1098,CH2,v0,
4411,20240929,12,Cs0.06MA0.14FA0.8PbI2.55Br0.45,1.75,,,,,,,,,,,,,,,,,950,10,5000,30,10,110,100,35,,,,,,,,,,,,,,,10.191,51.949,1.0108,19.409,1103,CH3,v0,
4418,20240929,12,Cs0.05MA0.15FA0.8PbI2.55Br0.45,1.75,,,,,,,,,,,,,,,,,1000,10,5000,28,12,150,100,20,,,,,,,,,,,,,,,13.754,70.371,1.0814,18.074,1105,CH2,v0,
4480,20240929,12,Cs0.1FA0.9PbI2.55Br0.45,1.4,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,30,,,,,,,,,,,,,,,10.146,61.004,0.99745,16.674,1120,CH4,v0,
4482,20241009,13,Cs0.07MA0.1FA0.83PbI2.5Br0.5,1.8,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,50,,,,,,,,,,,,,,,12.2,64.007,1.0757,17.719,1121,CH2,v0,
4526,20241009,13,Cs0.09MA0.21FA0.70PbI2.55Br0.45,1.42,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,13.091,71.002,1.0571,17.443,1132,CH2,v0,
4535,20241009,13,Cs0.25MA0.25FA0.5PbI2.5Br0.5,1.38,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,105,30,,,,,,,,,,,,,,,12.153,67.186,1.0595,17.072,1134,CH3,v0,
4562,20241009,13,Cs0.35MA0.16FA0.49PbI2.5Br0.5,1.4,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,10.763,57.211,1.0471,17.967,1141,CH2,v0,
4582,20241009,13,Cs0.08MA0.15FA0.77PbI2.5Br0.5,1.8,,,,,,,,,,,,,,,,,1000,10,5000,28,12,150,100,30,,,,,,,,,,,,,,,11.44,61.07,1.0469,17.892,1146,CH2,v0,
4608,20241009,13,Cs0.07MA0.1FA0.83PbI2.5Br0.5,1.8,,,,,,,,,,,,,,,,,1000,10,5000,28,12,100,100,30,,,,,,,,,,,,,,,12.799,64.247,1.0971,18.159,1152,CH4,v0,
4670,20241009,13,Cs0.05MA0.15FA0.8PbI2.5Br0.5,1.3,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,105,25,,,,,,,,,,,,,,,12.775,68.717,1.0391,17.891,1168,CH2,v0,
4674,20241009,13,Cs0.05MA0.15FA0.8PbI2.55Br0.45,1.75,,,,,,,,,,,,,,,,,1000,10,4000,30,10,150,100,20,,,,,,,,,,,,,,,12.609,66.53,1.0764,17.608,1169,CH2,v0,
4699,20241009,13,Cs0.05MA0.15FA0.8PbI2.5Br0.5,1.8,,,,,,,,,,,,,,,,,1000,10,4000,30,10,150,100,20,,,,,,,,,,,,,,,11.32,59.354,1.0624,17.953,1175,CH3,v0,
4758,20241009,13,Cs0.08MA0.15FA0.77PbI2.5Br0.5,1.8,,,,,,,,,,,,,,,,,1000,10,5000,30,10,150,110,45,,,,,,,,,,,,,,,13.92,69.144,1.0875,18.513,1190,CH2,v0,
4818,20241009,13,Cs0.09MA0.15FA0.76PbI2.5Br0.5,1.9,,,,,,,,,,,,,,,,,1200,10,6000,30,20,100,115,40,,,,,,,,,,,,,,,12.166,65.864,1.0515,17.567,1205,CH2,v0,
4846,20241009,13,Cs0.07MA0.1FA0.83PbI2.5Br0.5,1.8,,,,,,,,,,,,,,,,,900,10,5000,30,10,100,105,40,,,,,,,,,,,,,,,13.123,65.664,1.0898,18.338,1212,CH2,v0,
4865,20241009,13,Cs0.15MA0.25FA0.6PbI2.5Br0.5,1.5,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,105,35,,,,,,,,,,,,,,,11.217,62.61,1.0409,17.212,1217,CH1,v0,
4895,20241009,13,Cs0.05MA0.15FA0.8PbI2.55Br0.45,1.75,,,,,,,,,,,,,,,,,1000,10,5000,28,12,150,100,30,,,,,,,,,,,,,,,12.774,65.8,1.0743,18.07,1224,CH3,v0,
4918,20241009,13,Cs0.05MA0.15FA0.8PbI2.55Br0.45,1.75,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,13.734,67.341,1.0734,18.999,1230,CH2,v0,
4951,20241009,13,Cs0.08MA0.22FA0.70PbI2.55Br0.45,1.4,,,,,,,,,,,,,,,,,900,10,5000,30,10,100,100,30,,,,,,,,,,,,,,,12.975,66.585,1.0632,18.328,1238,CH3,v0,
5002,20241009,13,Cs0.15MA0.3FA0.55PbI2.4Br0.6,1.73,,,,,,,,,,,,,,,,,1000,9,5000,29,10,120,100,30,,,,,,,,,,,,,,,13.942,69.882,1.1035,18.079,1251,CH2,v0,
5054,20241009,13,Cs0.08MA0.22FA0.70PbI2.40Br0.60,1.4,,,,,,,,,,,,,,,,,900,10,5000,30,10,100,100,30,,,,,,,,,,,,,,,13.281,69.186,1.0565,18.169,1264,CH2,v0,
5080,20241009,13,Cs0.09MA0.21FA0.70PbI2.40Br0.60,1.42,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,12.56,68.59,1.068,17.146,1270,CH4,v0,
5104,20241009,13,Cs0.12MA0.28FA0.60PbI2.45Br0.55,1.45,,,,,,,,,,,,,,,,,1100,10,5000,25,15,150,110,25,,,,,,,,,,,,,,,14.825,77.621,1.0567,18.075,1276,CH4,v0,
5112,20241009,13,Cs0.3MA0.7PbI2.5Br0.5,1.58,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,120,20,,,,,,,,,,,,,,,12.731,73.43,1.1128,15.581,1278,CH4,v0,
5148,20241009,13,Cs0.10MA0.20FA0.70PbI2.45Br0.55,1.38,,,,,,,,,,,,,,,,,950,10,5000,30,10,110,105,20,,,,,,,,,,,,,,,12.749,69.638,1.0586,17.294,1287,CH4,v0,
5173,20241009,13,Cs0.05MA0.15FA0.8PbI2.4Br0.6,1.85,,,,,,,,,,,,,,,,,1000,10,4000,30,10,150,100,20,,,,,,,,,,,,,,,13.706,70.571,1.0996,17.663,1294,CH1,v0,
5180,20241009,13,Cs0.15MA0.3FA0.55PbI2.4Br0.6,1.73,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,20,,,,,,,,,,,,,,,14.71,73.111,1.1017,18.262,1295,CH4,v0,
5242,20241009,13,Cs0.001MA0.449FA0.55PbI2.45Br0.55,1.65,,,,,,,,,,,,,,,,,1000,10,5000,25,15,120,120,30,,,,,,,,,,,,,,,11.101,67.98,1.0024,16.29,1311,CH2,v0,
5261,20241009,13,Cs0.35MA0.6FA0.05PbI2.4Br0.6,1.25,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,120,10,,,,,,,,,,,,,,,13.249,71.651,1.1338,16.309,1316,CH1,v0,
5290,20241009,13,Cs0.1MA0.3FA0.6PbI2.45Br0.55,1.3,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,30,,,,,,,,,,,,,,,13.251,74.133,1.0575,16.904,1323,CH2,v0,
5317,20241009,13,Cs0.11MA0.25FA0.64PbI2.45Br0.55,1.43,,,,,,,,,,,,,,,,,1050,10,5000,25,15,130,100,30,,,,,,,,,,,,,,,14.937,72.431,1.0854,19.0,1330,CH1,v0,
5364,20241009,13,Cs0.15MA0.3FA0.55PbI2.4Br0.6,1.38,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,13.379,67.201,1.0565,18.845,1341,CH4,v0,
5376,20241009,13,Cs0.45MA0.16FA0.39PbI2.4Br0.6,1.3,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,10.854,56.647,1.0656,17.981,1344,CH4,v0,
5416,20241009,13,Cs0.15MA0.3FA0.55PbI2.4Br0.6,1.38,,,,,,,,,,,,,,,,,1000,10,4000,30,10,120,100,30,,,,,,,,,,,,,,,14.317,71.336,1.1126,18.039,1354,CH4,v0,
5479,20241010,14,Cs0.09MA0.21FA0.70PbI2.25Br0.75,1.42,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,12.539,67.087,1.0759,17.373,1370,CH3,v0,
5533,20241010,14,Cs0.15MA0.25FA0.6PbI2.5Br0.5,1.8,,,,,,,,,,,,,,,,,1000,10,4000,30,10,120,105,30,,,,,,,,,,,,,,,13.799,68.802,1.068,18.779,1384,CH1,v0,
5556,20241010,14,Cs0.35MA0.16FA0.49PbI2.5Br0.5,1.7,,,,,,,,,,,,,,,,,1000,10,4000,30,10,120,100,30,,,,,,,,,,,,,,,10.771,60.364,1.0335,17.265,1389,CH4,v0,
5579,20241010,14,Cs0.15MA0.3FA0.55PbI2.4Br0.6,1.7,,,,,,,,,,,,,,,,,1000,10,4000,30,10,120,100,30,,,,,,,,,,,,,,,14.226,74.656,1.058,18.012,1395,CH3,v0,
5604,20241010,14,Cs0.12MA0.28FA0.60PbI2.30Br0.70,1.45,,,,,,,,,,,,,,,,,1100,10,5000,25,15,150,110,25,,,,,,,,,,,,,,,14.862,79.345,1.0581,17.701,1401,CH4,v0,
5630,20241010,14,Cs0.05MA0.15FA0.8PbI2.5Br0.5,1.38,,,,,,,,,,,,,,,,,1000,10,4000,30,10,120,105,25,,,,,,,,,,,,,,,12.867,68.701,1.0658,17.574,1408,CH2,v0,
5674,20241010,14,Cs0.05MA0.15FA0.8PbI2.3Br0.7,1.9,,,,,,,,,,,,,,,,,1000,10,4000,30,10,150,100,20,,,,,,,,,,,,,,,12.344,66.743,1.0423,17.745,1419,CH2,v0,
5728,20241010,14,Cs0.05MA0.1FA0.85PbI2.4Br0.6,1.8,,,,,,,,,,,,,,,,,1200,10,5000,30,20,100,120,45,,,,,,,,,,,,,,,12.54,75.525,0.99849,16.629,1432,CH4,v0,
5771,20241010,14,Cs0.05MA0.15FA0.8PbI2.35Br0.65,1.2,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,35,,,,,,,,,,,,,,,13.636,74.855,0.99721,18.268,1443,CH3,v0,
5780,20241010,14,Cs0.25MA0.25FA0.5PbI2.5Br0.5,1.45,,,,,,,,,,,,,,,,,1000,10,4000,30,10,120,105,35,,,,,,,,,,,,,,,13.167,63.94,1.1201,18.385,1445,CH4,v0,
5890,20241010,14,Cs0.11MA0.25FA0.64PbI2.30Br0.70,1.43,,,,,,,,,,,,,,,,,1050,10,5000,25,15,130,100,30,,,,,,,,,,,,,,,13.928,72.074,1.0878,17.765,1473,CH2,v0,
5918,20241010,14,Cs0.08MA0.22FA0.70PbI2.25Br0.75,1.4,,,,,,,,,,,,,,,,,900,10,5000,30,10,100,100,30,,,,,,,,,,,,,,,11.6,66.689,1.0243,16.982,1480,CH2,v0,
5941,20241019,15,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.7,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,45,,,,,,,,,,,,,,,13.377,70.297,0.99922,19.043,1486,CH1,v0,
5968,20241019,15,Cs0.1MA0.19FA0.71PbI2.85Br0.15,1.6,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,45,,,,,,,,,,,,,,,14.831,75.44,1.0082,19.498,1492,CH4,v0,
5987,20241019,15,Cs0.15MA0.3FA0.55PbI2.85Br0.15,1.6,,,,,,,,,,,,,,,,,1000,10,5000,30,15,120,110,45,,,,,,,,,,,,,,,14.473,72.474,1.0145,19.684,1497,CH3,v0,
6000,20241019,15,Cs0.15MA0.3FA0.55PbI2.85Br0.15,1.6,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,45,,,,,,,,,,,,,,,15.174,71.031,1.0104,21.142,1500,CH4,v0,
6019,20241019,15,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.7,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,110,40,,,,,,,,,,,,,,,14.356,69.218,1.0242,20.25,1505,CH3,v0,
6046,20241019,15,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.7,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,30,,,,,,,,,,,,,,,14.806,69.834,1.0089,21.017,1512,CH2,v0,
6082,20241019,15,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.7,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,110,30,,,,,,,,,,,,,,,15.317,69.429,1.0086,21.875,1521,CH2,v0,
6095,20241019,15,Cs0.1MA0.19FA0.71PbI2.9Br0.1,1.73,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,110,30,,,,,,,,,,,,,,,14.15,71.376,1.0087,19.654,1524,CH3,v0,
6121,20241019,15,Cs0.1MA0.19FA0.71PbI2.9Br0.1,1.73,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,30,,,,,,,,,,,,,,,13.488,67.736,1.0273,19.385,1531,CH1,v0,
6148,20241019,15,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.75,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,15.154,74.633,0.99143,20.48,1537,CH4,v0,
6184,20241019,15,Cs0.05MA0.15FA0.8PbI2.95Br0.05,1.8,,,,,,,,,,,,,,,,,1000,10,5000,30,10,150,100,30,,,,,,,,,,,,,,,12.244,60.504,1.0356,19.542,1546,CH4,v0,
6207,20241019,15,Cs0.05MA0.15FA0.8PbI2.95Br0.05,1.4,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,14.463,72.873,1.0203,19.451,1552,CH3,v0,
6220,20241019,15,Cs0.15MA0.3FA0.55PbI2.85Br0.15,1.8,,,,,,,,,,,,,,,,,1000,10,5000,30,10,150,100,30,,,,,,,,,,,,,,,15.287,71.928,1.0351,20.533,1555,CH4,v0,
6256,20241019,15,Cs0.15MA0.3FA0.55PbI2.85Br0.15,1.6,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,30,,,,,,,,,,,,,,,13.95,67.489,1.0279,20.109,1564,CH4,v0,
6280,20241019,15,Cs0.15MA0.3FA0.55PbI2.85Br0.15,1.6,,,,,,,,,,,,,,,,,1000,10,5000,30,15,120,110,30,,,,,,,,,,,,,,,13.937,67.483,1.0274,20.102,1570,CH4,v0,
6304,20241019,15,Cs0.15MA0.3FA0.55PbI2.85Br0.15,1.6,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,12.481,65.768,0.98908,19.187,1576,CH4,v0,
6315,20241019,15,Cs0.15MA0.3FA0.55PbI2.85Br0.15,1.6,,,,,,,,,,,,,,,,,1000,10,5000,30,15,120,100,30,,,,,,,,,,,,,,,15.305,76.237,0.98553,20.371,1579,CH3,v0,
6349,20241019,15,Cs0.05MA0.15FA0.8PbI2.95Br0.05,1.35,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,13.448,68.883,0.98671,19.785,1588,CH1,v0,
6364,20241019,15,Cs0.05MA0.15FA0.8PbI2.95Br0.05,1.38,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,15.591,74.054,1.0047,20.955,1591,CH4,v0,
6387,20241019,15,Cs0.15MA0.3FA0.55PbI2.85Br0.15,1.65,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,13.97,70.287,0.99465,19.982,1597,CH3,v0,
6428,20241019,15,Cs0.1FA0.9PbI2.8Br0.2,1.8,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,30,,,,,,,,,,,,,,,14.005,70.045,1.0486,19.066,1607,CH4,v0,
6443,20241019,15,Cs0.05MA0.05FA0.9PbI3.0,1.7,,,,,,,,,,,,,,,,,1000,10,5000,30,10,100,110,30,,,,,,,,,,,,,,,13.3,63.809,1.0344,20.15,1611,CH3,v0,
6460,20241019,15,Cs0.05MA0.1FA0.85PbI2.8Br0.2,1.65,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,30,,,,,,,,,,,,,,,15.981,76.116,1.0252,20.48,1615,CH4,v0,
6499,20241019,15,Cs0.1MA0.19FA0.71PbI2.9Br0.1,1.73,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,110,20,,,,,,,,,,,,,,,14.562,69.911,1.052,19.799,1625,CH3,v0,
6515,20241019,15,Cs0.15MA0.25FA0.6PbI2.85Br0.15,1.35,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,20,,,,,,,,,,,,,,,13.966,64.864,1.0404,20.694,1629,CH3,v0,
6540,20241019,15,Cs0.15MA0.25FA0.6PbI2.85Br0.15,1.4,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,20,,,,,,,,,,,,,,,14.547,68.288,1.0541,20.21,1635,CH4,v0,
6555,20241019,15,Cs0.15MA0.25FA0.6PbI2.85Br0.15,1.4,,,,,,,,,,,,,,,,,1000,10,5000,30,15,120,100,20,,,,,,,,,,,,,,,13.605,65.255,1.059,19.689,1639,CH3,v0,
6574,20241019,15,Cs0.1FA0.9PbI2.8Br0.2,1.65,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,110,20,,,,,,,,,,,,,,,12.83,62.041,0.97623,21.183,1644,CH2,v0,
6587,20241019,15,Cs0.05MA0.1FA0.85PbI3.0,1.73,,,,,,,,,,,,,,,,,1000,10,5000,30,10,200,120,20,,,,,,,,,,,,,,,13.278,64.272,1.03,20.056,1647,CH3,v0,
6594,20241019,15,Cs0.1FA0.9PbI2.8Br0.2,1.8,,,,,,,,,,,,,,,,,1000,10,5000,40,10,120,110,20,,,,,,,,,,,,,,,13.963,62.453,1.0469,21.357,1649,CH2,v0,
6636,20241019,15,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.7,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,15,,,,,,,,,,,,,,,15.549,75.299,1.0213,20.22,1659,CH4,v0,
6651,20241019,15,Cs0.15MA0.3FA0.55PbI2.85Br0.15,1.65,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,15,,,,,,,,,,,,,,,12.765,64.351,1.0375,19.118,1663,CH3,v0,
6663,20241019,15,Cs0.05MA0.1FA0.85PbI3.0,1.73,,,,,,,,,,,,,,,,,1000,10,5000,30,10,150,110,15,,,,,,,,,,,,,,,11.994,55.102,1.05,20.73,1666,CH3,v0,
6704,20241019,15,Cs0.1FA0.9PbI2.8Br0.2,1.65,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,110,15,,,,,,,,,,,,,,,13.974,68.585,1.0113,20.147,1676,CH4,v0,
6714,20241019,15,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.75,,,,,,,,,,,,,,,,,1000,10,5000,30,10,120,100,15,,,,,,,,,,,,,,,13.158,65.263,1.0047,20.067,1679,CH2,v0,
6743,20241024,16,Cs0.15MA0.15FA0.7PbI2.8Br0.2,1.5,,,,,,,,,,,,,,,,,900,15,5000,35,20,180,105,60,,,,,,,,,,,,,,,13.616,74.445,0.98259,18.614,1686,CH3,v0,
